method,split,task,regime,mean_success_rate,ci95_success_rate,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
uncertainty_gated_foundation,combined_stress,eye_in_hand_peg_insert,occlusion_shift,0.542517,0.030490,0.505800,0.001370,0.198989,0.001047,0.168293,0.001884,0.070154,0.002067,0.255218,0.002514,0.093409,0.000708,7,84
uncertainty_gated_foundation,combined_stress,mobile_pick_reapproach,camera_extrinsic_drift,0.586735,0.037317,0.514357,0.001460,0.191314,0.001114,0.149943,0.000781,0.068838,0.002278,0.252539,0.000907,0.088378,0.000754,7,84
uncertainty_gated_foundation,combined_stress,mobile_pick_reapproach,compound_visual_geometry_shift,0.527211,0.039016,0.503609,0.003736,0.212571,0.001191,0.157566,0.001851,0.070750,0.001171,0.258180,0.002434,0.095517,0.002504,7,84
uncertainty_gated_foundation,combined_stress,mobile_pick_reapproach,depth_scale_error,0.573129,0.034694,0.511539,0.001395,0.198584,0.001066,0.149915,0.001879,0.070491,0.000975,0.254277,0.000772,0.092218,0.002365,7,84
uncertainty_gated_foundation,combined_stress,mobile_pick_reapproach,jacobian_mismatch,0.566327,0.040046,0.507450,0.001395,0.206825,0.001066,0.153873,0.001879,0.071630,0.001355,0.255995,0.000988,0.093452,0.002570,7,84
uncertainty_gated_foundation,combined_stress,mobile_pick_reapproach,lighting_shift,0.636054,0.023254,0.509756,0.001357,0.187138,0.003577,0.148789,0.000599,0.070898,0.000810,0.253454,0.000809,0.088176,0.000648,7,84
uncertainty_gated_foundation,combined_stress,mobile_pick_reapproach,nominal_view,0.605442,0.078126,0.522903,0.001331,0.175763,0.001018,0.145104,0.001891,0.067609,0.002136,0.252512,0.001323,0.087823,0.000688,7,84
uncertainty_gated_foundation,combined_stress,mobile_pick_reapproach,occlusion_shift,0.545918,0.050772,0.504001,0.001370,0.197138,0.001047,0.155094,0.000733,0.070703,0.002678,0.256342,0.002440,0.092220,0.000708,7,84
uncertainty_gated_foundation,combined_stress,visual_grasp_centering,camera_extrinsic_drift,0.600340,0.037367,0.516881,0.001460,0.193297,0.001114,0.133138,0.000781,0.067262,0.001295,0.253993,0.000935,0.089621,0.000754,7,84
uncertainty_gated_foundation,combined_stress,visual_grasp_centering,compound_visual_geometry_shift,0.545918,0.040552,0.495229,0.001562,0.214951,0.002796,0.141042,0.000760,0.072806,0.000986,0.256418,0.000808,0.093601,0.000775,7,84
uncertainty_gated_foundation,combined_stress,visual_grasp_centering,depth_scale_error,0.602041,0.030490,0.512303,0.001395,0.199247,0.001066,0.131034,0.000747,0.069840,0.001112,0.254698,0.000834,0.090273,0.002570,7,84
uncertainty_gated_foundation,combined_stress,visual_grasp_centering,jacobian_mismatch,0.576531,0.044347,0.508214,0.001395,0.205773,0.002837,0.134924,0.000673,0.071230,0.001102,0.256603,0.000843,0.092623,0.002585,7,84
uncertainty_gated_foundation,combined_stress,visual_grasp_centering,lighting_shift,0.627551,0.031681,0.511752,0.003806,0.187009,0.003577,0.130492,0.000599,0.070435,0.001128,0.253721,0.000939,0.087978,0.000648,7,84
uncertainty_gated_foundation,combined_stress,visual_grasp_centering,nominal_view,0.646259,0.042514,0.521908,0.001331,0.175106,0.001018,0.127578,0.000713,0.066945,0.002903,0.251934,0.000667,0.087264,0.000688,7,84
uncertainty_gated_foundation,combined_stress,visual_grasp_centering,occlusion_shift,0.625850,0.030912,0.504061,0.001370,0.197274,0.001047,0.136984,0.000733,0.067530,0.002284,0.254758,0.002447,0.092201,0.000708,7,84
uncertainty_gated_foundation,heldout_camera,cable_tip_alignment,camera_extrinsic_drift,0.613946,0.025386,0.520112,0.001408,0.177795,0.001075,0.158268,0.002343,0.067161,0.000778,0.246557,0.000692,0.084592,0.000728,7,84
uncertainty_gated_foundation,heldout_camera,cable_tip_alignment,compound_visual_geometry_shift,0.564626,0.043162,0.515899,0.001511,0.197093,0.003800,0.167937,0.001905,0.073225,0.001248,0.249646,0.001099,0.089250,0.000715,7,84
uncertainty_gated_foundation,heldout_camera,cable_tip_alignment,depth_scale_error,0.578231,0.034480,0.518382,0.001344,0.179021,0.003898,0.159686,0.000563,0.071722,0.000985,0.249060,0.000912,0.083162,0.000630,7,84
uncertainty_gated_foundation,heldout_camera,cable_tip_alignment,jacobian_mismatch,0.545918,0.024646,0.514493,0.001344,0.185696,0.003583,0.163681,0.000592,0.072220,0.001651,0.251133,0.000825,0.085614,0.000641,7,84
uncertainty_gated_foundation,heldout_camera,cable_tip_alignment,lighting_shift,0.591837,0.040961,0.526751,0.001306,0.173473,0.003921,0.157012,0.000543,0.070539,0.000816,0.245802,0.000654,0.082004,0.000611,7,84
uncertainty_gated_foundation,heldout_camera,cable_tip_alignment,nominal_view,0.608844,0.047610,0.530651,0.001280,0.163738,0.000979,0.149912,0.000686,0.066225,0.001399,0.246620,0.002059,0.077053,0.000662,7,84
uncertainty_gated_foundation,heldout_camera,cable_tip_alignment,occlusion_shift,0.595238,0.059815,0.517460,0.001319,0.184252,0.003914,0.161580,0.000550,0.071264,0.001243,0.248274,0.000736,0.084292,0.000617,7,84
uncertainty_gated_foundation,heldout_camera,drawer_handle_alignment,camera_extrinsic_drift,0.651361,0.040323,0.524046,0.005127,0.178546,0.001114,0.145337,0.000781,0.066665,0.001221,0.248502,0.000880,0.083461,0.000754,7,84
uncertainty_gated_foundation,heldout_camera,drawer_handle_alignment,compound_visual_geometry_shift,0.549320,0.038586,0.506126,0.001562,0.199570,0.001191,0.151651,0.000835,0.071490,0.000825,0.249838,0.000680,0.085867,0.000806,7,84
uncertainty_gated_foundation,heldout_camera,drawer_handle_alignment,depth_scale_error,0.629252,0.027148,0.525738,0.003792,0.178908,0.003868,0.143857,0.000590,0.070201,0.000735,0.250293,0.000767,0.081441,0.000656,7,84
uncertainty_gated_foundation,heldout_camera,drawer_handle_alignment,jacobian_mismatch,0.617347,0.046508,0.517275,0.005178,0.185583,0.003558,0.147853,0.000619,0.070291,0.001797,0.252162,0.001077,0.083893,0.000668,7,84
uncertainty_gated_foundation,heldout_camera,drawer_handle_alignment,lighting_shift,0.620748,0.028996,0.526098,0.001357,0.170784,0.001037,0.141649,0.002361,0.065293,0.002176,0.247825,0.002263,0.083098,0.000702,7,84
uncertainty_gated_foundation,heldout_camera,drawer_handle_alignment,nominal_view,0.673469,0.049065,0.536854,0.003815,0.162761,0.001018,0.133472,0.000713,0.063771,0.001318,0.243711,0.002372,0.078173,0.002596,7,84
uncertainty_gated_foundation,heldout_camera,drawer_handle_alignment,occlusion_shift,0.588435,0.032546,0.520238,0.001370,0.184137,0.001047,0.145749,0.002561,0.067467,0.001095,0.246653,0.000858,0.086000,0.001892,7,84
uncertainty_gated_foundation,heldout_camera,eye_in_hand_peg_insert,camera_extrinsic_drift,0.613946,0.032146,0.524077,0.005137,0.177436,0.001104,0.151995,0.000774,0.066789,0.000935,0.247670,0.000737,0.083111,0.000747,7,84
uncertainty_gated_foundation,heldout_camera,eye_in_hand_peg_insert,compound_visual_geometry_shift,0.571429,0.054126,0.515253,0.001549,0.193275,0.001181,0.159220,0.002487,0.070072,0.002511,0.252959,0.001082,0.089981,0.000800,7,84
uncertainty_gated_foundation,heldout_camera,eye_in_hand_peg_insert,depth_scale_error,0.569728,0.047336,0.518655,0.003796,0.175892,0.001056,0.152599,0.000740,0.069448,0.003198,0.249555,0.002621,0.083221,0.000715,7,84
uncertainty_gated_foundation,heldout_camera,eye_in_hand_peg_insert,jacobian_mismatch,0.653061,0.055176,0.512478,0.001383,0.184283,0.001056,0.156663,0.000740,0.067755,0.002224,0.250472,0.002001,0.085700,0.000715,7,84
uncertainty_gated_foundation,heldout_camera,eye_in_hand_peg_insert,lighting_shift,0.605442,0.036158,0.528467,0.004795,0.174858,0.001027,0.146253,0.000720,0.067569,0.000764,0.244511,0.000603,0.080570,0.002382,7,84
uncertainty_gated_foundation,heldout_camera,eye_in_hand_peg_insert,nominal_view,0.656463,0.020638,0.531804,0.001319,0.162986,0.003914,0.144504,0.000550,0.068076,0.000758,0.243564,0.000801,0.078734,0.000617,7,84
uncertainty_gated_foundation,heldout_camera,eye_in_hand_peg_insert,occlusion_shift,0.588435,0.027822,0.519457,0.005208,0.187562,0.001037,0.152183,0.000726,0.070176,0.000784,0.248471,0.000649,0.081886,0.000702,7,84
uncertainty_gated_foundation,heldout_camera,mobile_pick_reapproach,camera_extrinsic_drift,0.610544,0.058214,0.526724,0.003774,0.175775,0.001104,0.137806,0.000774,0.065162,0.000758,0.246641,0.000483,0.082009,0.000747,7,84
uncertainty_gated_foundation,heldout_camera,mobile_pick_reapproach,compound_visual_geometry_shift,0.579932,0.022608,0.513326,0.001549,0.193329,0.002799,0.147387,0.001849,0.070707,0.002012,0.251812,0.001013,0.088907,0.000768,7,84
uncertainty_gated_foundation,heldout_camera,mobile_pick_reapproach,depth_scale_error,0.603741,0.054535,0.521301,0.005188,0.177661,0.003564,0.138548,0.000612,0.069604,0.002200,0.250439,0.000953,0.082173,0.000661,7,84
uncertainty_gated_foundation,heldout_camera,mobile_pick_reapproach,jacobian_mismatch,0.625850,0.057122,0.515125,0.004769,0.184336,0.002840,0.142543,0.000666,0.069013,0.002598,0.251968,0.000857,0.084625,0.000683,7,84
uncertainty_gated_foundation,heldout_camera,mobile_pick_reapproach,lighting_shift,0.630952,0.016887,0.531114,0.001344,0.173196,0.001027,0.133208,0.001888,0.065409,0.000658,0.245480,0.002373,0.081754,0.002591,7,84
uncertainty_gated_foundation,heldout_camera,mobile_pick_reapproach,nominal_view,0.685374,0.041944,0.529877,0.001319,0.164754,0.002858,0.130453,0.000633,0.066047,0.000677,0.242213,0.000450,0.077686,0.000650,7,84
uncertainty_gated_foundation,heldout_camera,mobile_pick_reapproach,occlusion_shift,0.610544,0.039347,0.524390,0.001357,0.185901,0.001037,0.137994,0.000726,0.068038,0.001468,0.247187,0.001020,0.083070,0.002378,7,84
uncertainty_gated_foundation,heldout_camera,visual_grasp_centering,camera_extrinsic_drift,0.676871,0.038921,0.524211,0.005137,0.177659,0.001104,0.120949,0.000774,0.064633,0.001342,0.247450,0.000957,0.083148,0.000747,7,84
uncertainty_gated_foundation,heldout_camera,visual_grasp_centering,compound_visual_geometry_shift,0.581633,0.059907,0.513629,0.004659,0.195610,0.001181,0.126236,0.001853,0.067018,0.001273,0.252388,0.002314,0.086886,0.002509,7,84
uncertainty_gated_foundation,heldout_camera,visual_grasp_centering,depth_scale_error,0.653061,0.034694,0.521602,0.005188,0.176510,0.002840,0.120689,0.000666,0.067139,0.002523,0.249395,0.001927,0.082383,0.000683,7,84
uncertainty_gated_foundation,heldout_camera,visual_grasp_centering,jacobian_mismatch,0.624150,0.035224,0.513139,0.003796,0.183186,0.001056,0.124684,0.000740,0.067569,0.002771,0.250291,0.002584,0.084835,0.000715,7,84
uncertainty_gated_foundation,heldout_camera,visual_grasp_centering,lighting_shift,0.663265,0.025820,0.530359,0.001344,0.172969,0.001027,0.114858,0.001888,0.063945,0.001028,0.245221,0.002433,0.081451,0.002591,7,84
uncertainty_gated_foundation,heldout_camera,visual_grasp_centering,nominal_view,0.722789,0.035901,0.528418,0.001319,0.165714,0.001008,0.111798,0.000706,0.064200,0.000960,0.241551,0.000711,0.077050,0.000682,7,84
uncertainty_gated_foundation,heldout_camera,visual_grasp_centering,occlusion_shift,0.624150,0.045785,0.523987,0.001357,0.185937,0.001037,0.119831,0.000726,0.067150,0.001184,0.247292,0.000817,0.084091,0.002586,7,84
uncertainty_gated_foundation,heldout_object,cable_tip_alignment,camera_extrinsic_drift,0.636054,0.038055,0.530803,0.001408,0.171770,0.003860,0.151051,0.000597,0.069433,0.000865,0.247712,0.000853,0.078339,0.001893,7,84
uncertainty_gated_foundation,heldout_object,cable_tip_alignment,compound_visual_geometry_shift,0.600340,0.018257,0.510582,0.001511,0.189353,0.001152,0.159508,0.000808,0.068196,0.001936,0.250666,0.000719,0.084113,0.002326,7,84
uncertainty_gated_foundation,heldout_object,cable_tip_alignment,depth_scale_error,0.573129,0.048419,0.529073,0.001344,0.172996,0.001027,0.152468,0.002366,0.066534,0.000541,0.247057,0.002962,0.082626,0.001897,7,84
uncertainty_gated_foundation,heldout_object,cable_tip_alignment,jacobian_mismatch,0.561224,0.038921,0.525183,0.001344,0.181386,0.001027,0.155389,0.001888,0.067844,0.000840,0.247783,0.002700,0.083962,0.002382,7,84
uncertainty_gated_foundation,heldout_object,cable_tip_alignment,lighting_shift,0.588435,0.030912,0.530581,0.005249,0.165733,0.000999,0.147439,0.000699,0.065102,0.001130,0.247213,0.000827,0.079154,0.002607,7,84
uncertainty_gated_foundation,heldout_object,cable_tip_alignment,nominal_view,0.622449,0.035901,0.541341,0.001280,0.155998,0.003937,0.147199,0.001929,0.068727,0.001045,0.241001,0.000932,0.077633,0.000598,7,84
uncertainty_gated_foundation,heldout_object,cable_tip_alignment,occlusion_shift,0.624150,0.043162,0.528150,0.001319,0.176512,0.001008,0.154294,0.002375,0.066416,0.002234,0.249362,0.000932,0.082585,0.002391,7,84
uncertainty_gated_foundation,heldout_object,drawer_handle_alignment,camera_extrinsic_drift,0.608844,0.053748,0.525485,0.001460,0.169244,0.003526,0.135819,0.000652,0.068764,0.001652,0.244640,0.002406,0.079510,0.002592,7,84
uncertainty_gated_foundation,heldout_object,drawer_handle_alignment,compound_visual_geometry_shift,0.559524,0.034534,0.516713,0.001562,0.186837,0.001191,0.147713,0.002291,0.070230,0.002144,0.251166,0.000961,0.086434,0.000806,7,84
uncertainty_gated_foundation,heldout_object,drawer_handle_alignment,depth_scale_error,0.622449,0.027285,0.522603,0.001395,0.173036,0.001066,0.141337,0.001879,0.065245,0.000713,0.243787,0.000658,0.082119,0.000721,7,84
uncertainty_gated_foundation,heldout_object,drawer_handle_alignment,jacobian_mismatch,0.602041,0.027822,0.518714,0.001395,0.181427,0.001066,0.144258,0.002348,0.066725,0.000996,0.245741,0.000812,0.084598,0.000721,7,84
uncertainty_gated_foundation,heldout_object,drawer_handle_alignment,lighting_shift,0.608844,0.037218,0.532111,0.004786,0.170058,0.001037,0.134761,0.000726,0.067486,0.001016,0.243657,0.000748,0.076997,0.001895,7,84
uncertainty_gated_foundation,heldout_object,drawer_handle_alignment,nominal_view,0.658163,0.042817,0.533720,0.001331,0.156889,0.003906,0.132096,0.000556,0.067035,0.000634,0.241864,0.000473,0.075420,0.000624,7,84
uncertainty_gated_foundation,heldout_object,drawer_handle_alignment,occlusion_shift,0.634354,0.033278,0.523964,0.005198,0.178265,0.003883,0.140943,0.000576,0.069369,0.000733,0.247624,0.000637,0.079817,0.000643,7,84
uncertainty_gated_foundation,heldout_object,eye_in_hand_peg_insert,camera_extrinsic_drift,0.620748,0.051027,0.525551,0.001447,0.171513,0.003838,0.143717,0.001892,0.069332,0.001059,0.245584,0.002576,0.080335,0.002625,7,84
uncertainty_gated_foundation,heldout_object,eye_in_hand_peg_insert,compound_visual_geometry_shift,0.564626,0.037019,0.512153,0.003740,0.192498,0.001181,0.153434,0.000828,0.069916,0.000743,0.248722,0.002413,0.082714,0.000800,7,84
uncertainty_gated_foundation,heldout_object,eye_in_hand_peg_insert,depth_scale_error,0.615646,0.074436,0.526989,0.001383,0.175115,0.001056,0.145670,0.002352,0.067048,0.001740,0.244791,0.001088,0.081670,0.002369,7,84
uncertainty_gated_foundation,heldout_object,eye_in_hand_peg_insert,jacobian_mismatch,0.615646,0.037663,0.523100,0.001383,0.183505,0.001056,0.148591,0.001881,0.068120,0.001486,0.246541,0.001072,0.083006,0.002575,7,84
uncertainty_gated_foundation,heldout_object,eye_in_hand_peg_insert,lighting_shift,0.617347,0.050516,0.527654,0.001344,0.163789,0.002851,0.144630,0.000646,0.068772,0.002463,0.245804,0.000805,0.078855,0.000663,7,84
uncertainty_gated_foundation,heldout_object,eye_in_hand_peg_insert,nominal_view,0.641156,0.045379,0.540139,0.003820,0.155347,0.001008,0.136157,0.001893,0.062933,0.001403,0.243986,0.002041,0.077074,0.002391,7,84
uncertainty_gated_foundation,heldout_object,eye_in_hand_peg_insert,occlusion_shift,0.615646,0.037663,0.520931,0.001357,0.174779,0.001037,0.150491,0.000726,0.067520,0.002129,0.248468,0.001939,0.082430,0.000702,7,84
uncertainty_gated_foundation,heldout_object,mobile_pick_reapproach,camera_extrinsic_drift,0.664966,0.043033,0.523578,0.001447,0.173350,0.002824,0.132007,0.002567,0.067095,0.001005,0.247533,0.000797,0.081606,0.001930,7,84
uncertainty_gated_foundation,heldout_object,mobile_pick_reapproach,compound_visual_geometry_shift,0.629252,0.038921,0.514754,0.005057,0.190904,0.001181,0.139300,0.000828,0.066934,0.000516,0.249324,0.002694,0.083930,0.002313,7,84
uncertainty_gated_foundation,heldout_object,mobile_pick_reapproach,depth_scale_error,0.678571,0.045256,0.525016,0.001383,0.173521,0.001056,0.133823,0.002555,0.064192,0.001295,0.243123,0.000930,0.082886,0.000715,7,84
uncertainty_gated_foundation,heldout_object,mobile_pick_reapproach,jacobian_mismatch,0.586735,0.034427,0.521127,0.001383,0.181912,0.001056,0.136744,0.002555,0.067101,0.000975,0.245792,0.000802,0.084222,0.001890,7,84
uncertainty_gated_foundation,heldout_object,mobile_pick_reapproach,lighting_shift,0.649660,0.038394,0.525681,0.001344,0.167341,0.003898,0.130702,0.000563,0.067949,0.001020,0.244442,0.000875,0.077866,0.000630,7,84
uncertainty_gated_foundation,heldout_object,mobile_pick_reapproach,nominal_view,0.695578,0.028739,0.540453,0.001319,0.153754,0.001008,0.125454,0.002582,0.062580,0.002582,0.243547,0.000606,0.078289,0.000682,7,84
uncertainty_gated_foundation,heldout_object,mobile_pick_reapproach,occlusion_shift,0.642857,0.029250,0.518958,0.001357,0.174901,0.002847,0.136425,0.000653,0.067696,0.002460,0.248300,0.000799,0.081387,0.000670,7,84
uncertainty_gated_foundation,heldout_object,visual_grasp_centering,camera_extrinsic_drift,0.688776,0.028996,0.525599,0.001447,0.170148,0.003838,0.111562,0.000617,0.066917,0.000732,0.244214,0.002545,0.080403,0.002602,7,84
uncertainty_gated_foundation,heldout_object,visual_grasp_centering,compound_visual_geometry_shift,0.653061,0.050000,0.512730,0.001549,0.191530,0.003482,0.123847,0.000699,0.068632,0.001161,0.247413,0.000860,0.084196,0.000746,7,84
uncertainty_gated_foundation,heldout_object,visual_grasp_centering,depth_scale_error,0.685374,0.033720,0.525277,0.001383,0.174145,0.001056,0.116081,0.002555,0.063850,0.001037,0.243668,0.000828,0.083151,0.000715,7,84
uncertainty_gated_foundation,heldout_object,visual_grasp_centering,jacobian_mismatch,0.675170,0.036968,0.521388,0.001383,0.182536,0.001056,0.119002,0.002555,0.065126,0.001189,0.245520,0.000898,0.084487,0.001890,7,84
uncertainty_gated_foundation,heldout_object,visual_grasp_centering,lighting_shift,0.680272,0.034319,0.524886,0.001344,0.167173,0.003898,0.112400,0.000563,0.066525,0.000648,0.244221,0.000715,0.077590,0.000630,7,84
uncertainty_gated_foundation,heldout_object,visual_grasp_centering,nominal_view,0.693878,0.040643,0.538953,0.001319,0.153058,0.001008,0.107922,0.002375,0.062588,0.002255,0.243297,0.001052,0.077653,0.000682,7,84
uncertainty_gated_foundation,heldout_object,visual_grasp_centering,occlusion_shift,0.632653,0.035066,0.518514,0.001357,0.174996,0.002847,0.118310,0.000653,0.067290,0.002188,0.248663,0.000920,0.081291,0.000670,7,84
uncertainty_gated_foundation,heldout_workspace,cable_tip_alignment,camera_extrinsic_drift,0.574830,0.042208,0.521779,0.001447,0.180656,0.001104,0.161779,0.000774,0.069499,0.002754,0.248327,0.000683,0.083730,0.000747,7,84
uncertainty_gated_foundation,heldout_workspace,cable_tip_alignment,compound_visual_geometry_shift,0.540816,0.056667,0.507222,0.001549,0.200772,0.003482,0.173169,0.000699,0.073641,0.001356,0.254095,0.000924,0.091232,0.000746,7,84
