method,split,regime,task,seed,episodes,success_rate,override_precision,unsafe_action_rate,tracking_error,damage_rate,latency_cost,calibration_error
ensemble_risk_gate,heldout_object,jacobian_mismatch,mobile_pick_reapproach,0,84,0.654762,0.551599,0.140624,0.125486,0.051808,0.237107,0.069525
ensemble_risk_gate,heldout_object,jacobian_mismatch,mobile_pick_reapproach,1,84,0.654762,0.552383,0.141224,0.125906,0.052267,0.237511,0.069931
ensemble_risk_gate,heldout_object,jacobian_mismatch,mobile_pick_reapproach,2,84,0.690476,0.553167,0.141824,0.126326,0.052011,0.237558,0.070336
ensemble_risk_gate,heldout_object,jacobian_mismatch,mobile_pick_reapproach,3,84,0.642857,0.553951,0.142424,0.126746,0.053422,0.238438,0.070742
ensemble_risk_gate,heldout_object,jacobian_mismatch,mobile_pick_reapproach,4,84,0.702381,0.554735,0.143024,0.127166,0.052691,0.238247,0.071147
ensemble_risk_gate,heldout_object,jacobian_mismatch,mobile_pick_reapproach,5,84,0.702381,0.555519,0.143624,0.127586,0.053149,0.238651,0.071553
ensemble_risk_gate,heldout_object,jacobian_mismatch,mobile_pick_reapproach,6,84,0.678571,0.556303,0.144224,0.128006,0.054084,0.239293,0.071959
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,eye_in_hand_peg_insert,0,84,0.761905,0.551290,0.146418,0.142887,0.057207,0.233930,0.072273
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,eye_in_hand_peg_insert,1,84,0.654762,0.552178,0.147096,0.143362,0.059868,0.235458,0.072732
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,eye_in_hand_peg_insert,2,84,0.583333,0.553066,0.147774,0.143837,0.053811,0.236628,0.073190
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,eye_in_hand_peg_insert,3,84,0.607143,0.553954,0.148452,0.144312,0.053853,0.236846,0.073649
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,eye_in_hand_peg_insert,4,84,0.642857,0.554842,0.149130,0.144787,0.053657,0.236945,0.074108
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,eye_in_hand_peg_insert,5,84,0.571429,0.539722,0.149808,0.145263,0.055605,0.238115,0.074567
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,eye_in_hand_peg_insert,6,84,0.619048,0.540610,0.150486,0.145738,0.055171,0.238095,0.075026
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,visual_grasp_centering,0,84,0.583333,0.550634,0.146271,0.111572,0.059491,0.235819,0.072008
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,visual_grasp_centering,1,84,0.773810,0.551522,0.146949,0.112047,0.056200,0.234370,0.072467
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,visual_grasp_centering,2,84,0.595238,0.552410,0.147627,0.112522,0.052286,0.236612,0.072925
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,visual_grasp_centering,3,84,0.595238,0.553298,0.148305,0.112998,0.052805,0.237068,0.073384
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,visual_grasp_centering,4,84,0.678571,0.554186,0.148983,0.113473,0.051656,0.236690,0.073843
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,visual_grasp_centering,5,84,0.630952,0.555074,0.149661,0.113948,0.053127,0.237622,0.074302
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,visual_grasp_centering,6,84,0.619048,0.539954,0.150339,0.114423,0.053884,0.238197,0.074761
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,drawer_handle_alignment,0,84,0.595238,0.549473,0.146278,0.135342,0.060164,0.235945,0.071749
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,drawer_handle_alignment,1,84,0.571429,0.550369,0.146962,0.135821,0.061164,0.236643,0.072212
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,drawer_handle_alignment,2,84,0.476190,0.551265,0.147646,0.136301,0.055587,0.238056,0.072675
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,drawer_handle_alignment,3,84,0.619048,0.552161,0.148330,0.136780,0.053253,0.237087,0.073138
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,drawer_handle_alignment,4,84,0.535714,0.553057,0.149014,0.137259,0.055443,0.238380,0.073601
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,drawer_handle_alignment,5,84,0.559524,0.553953,0.149698,0.137739,0.055490,0.238602,0.074064
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,drawer_handle_alignment,6,84,0.547619,0.554849,0.150382,0.138218,0.056251,0.239181,0.074527
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,cable_tip_alignment,0,84,0.535714,0.545742,0.150557,0.154124,0.057166,0.237648,0.076373
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,cable_tip_alignment,1,84,0.642857,0.546606,0.151217,0.154586,0.055527,0.237020,0.076820
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,cable_tip_alignment,2,84,0.642857,0.547470,0.151877,0.147044,0.055712,0.237464,0.077266
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,cable_tip_alignment,3,84,0.547619,0.548334,0.152537,0.147507,0.058121,0.238861,0.077713
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,cable_tip_alignment,4,84,0.654762,0.549198,0.153197,0.147969,0.056483,0.238233,0.078159
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,cable_tip_alignment,5,84,0.678571,0.550062,0.153857,0.148432,0.056512,0.238439,0.070602
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,cable_tip_alignment,6,84,0.535714,0.550926,0.154517,0.148894,0.059874,0.240312,0.071048
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,mobile_pick_reapproach,0,84,0.702381,0.549317,0.144841,0.128754,0.056709,0.241491,0.071202
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,mobile_pick_reapproach,1,84,0.690476,0.550205,0.145519,0.129229,0.057466,0.242066,0.071661
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,mobile_pick_reapproach,2,84,0.642857,0.551093,0.146197,0.129704,0.058937,0.234994,0.072120
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,mobile_pick_reapproach,3,84,0.607143,0.551981,0.146875,0.130179,0.060170,0.235808,0.072579
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,mobile_pick_reapproach,4,84,0.642857,0.552869,0.147553,0.130654,0.051970,0.235906,0.073037
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,mobile_pick_reapproach,5,84,0.630952,0.553757,0.148231,0.131129,0.052726,0.236481,0.073496
ensemble_risk_gate,heldout_object,compound_visual_geometry_shift,mobile_pick_reapproach,6,84,0.619048,0.554645,0.148909,0.131605,0.053483,0.237057,0.073955
ensemble_risk_gate,heldout_camera,nominal_view,eye_in_hand_peg_insert,0,84,0.726190,0.570220,0.122595,0.132681,0.048757,0.230831,0.066879
ensemble_risk_gate,heldout_camera,nominal_view,eye_in_hand_peg_insert,1,84,0.678571,0.570964,0.123165,0.133079,0.050145,0.231691,0.067265
ensemble_risk_gate,heldout_camera,nominal_view,eye_in_hand_peg_insert,2,84,0.642857,0.571708,0.123735,0.133478,0.051295,0.232432,0.067650
ensemble_risk_gate,heldout_camera,nominal_view,eye_in_hand_peg_insert,3,84,0.595238,0.572452,0.124305,0.133877,0.052684,0.233293,0.068035
ensemble_risk_gate,heldout_camera,nominal_view,eye_in_hand_peg_insert,4,84,0.583333,0.557188,0.124875,0.134276,0.053358,0.233796,0.068420
ensemble_risk_gate,heldout_camera,nominal_view,eye_in_hand_peg_insert,5,84,0.619048,0.557932,0.125445,0.134675,0.053079,0.233823,0.068805
ensemble_risk_gate,heldout_camera,nominal_view,eye_in_hand_peg_insert,6,84,0.678571,0.558676,0.126015,0.135073,0.052325,0.233611,0.069190
ensemble_risk_gate,heldout_camera,nominal_view,visual_grasp_centering,0,84,0.726190,0.563314,0.129602,0.098386,0.052688,0.235725,0.071508
ensemble_risk_gate,heldout_camera,nominal_view,visual_grasp_centering,1,84,0.654762,0.564058,0.130172,0.098785,0.054552,0.236823,0.071893
ensemble_risk_gate,heldout_camera,nominal_view,visual_grasp_centering,2,84,0.738095,0.564802,0.130742,0.099183,0.053321,0.236374,0.064275
ensemble_risk_gate,heldout_camera,nominal_view,visual_grasp_centering,3,84,0.726190,0.565546,0.119306,0.099102,0.053136,0.236877,0.064468
ensemble_risk_gate,heldout_camera,nominal_view,visual_grasp_centering,4,84,0.678571,0.566290,0.119876,0.099501,0.054524,0.237737,0.064853
ensemble_risk_gate,heldout_camera,nominal_view,visual_grasp_centering,5,84,0.678571,0.567034,0.120446,0.099900,0.054960,0.230117,0.065238
ensemble_risk_gate,heldout_camera,nominal_view,visual_grasp_centering,6,84,0.726190,0.567778,0.121016,0.100298,0.054443,0.230025,0.065623
ensemble_risk_gate,heldout_camera,nominal_view,drawer_handle_alignment,0,84,0.678571,0.568893,0.122756,0.125336,0.049591,0.231866,0.066566
ensemble_risk_gate,heldout_camera,nominal_view,drawer_handle_alignment,1,84,0.630952,0.569645,0.123332,0.125739,0.050984,0.232730,0.066956
ensemble_risk_gate,heldout_camera,nominal_view,drawer_handle_alignment,2,84,0.666667,0.570397,0.123908,0.126142,0.050710,0.232761,0.067345
ensemble_risk_gate,heldout_camera,nominal_view,drawer_handle_alignment,3,84,0.595238,0.571149,0.124484,0.126545,0.052579,0.233863,0.067734
ensemble_risk_gate,heldout_camera,nominal_view,drawer_handle_alignment,4,84,0.583333,0.571901,0.125060,0.126948,0.053257,0.234370,0.068123
ensemble_risk_gate,heldout_camera,nominal_view,drawer_handle_alignment,5,84,0.619048,0.572653,0.125636,0.127351,0.052984,0.234401,0.068512
ensemble_risk_gate,heldout_camera,nominal_view,drawer_handle_alignment,6,84,0.678571,0.557397,0.126212,0.127754,0.052234,0.234194,0.068902
ensemble_risk_gate,heldout_camera,nominal_view,cable_tip_alignment,0,84,0.702381,0.562803,0.125464,0.143045,0.051649,0.231660,0.070105
ensemble_risk_gate,heldout_camera,nominal_view,cable_tip_alignment,1,84,0.607143,0.563523,0.126016,0.143431,0.053975,0.232985,0.070477
ensemble_risk_gate,heldout_camera,nominal_view,cable_tip_alignment,2,84,0.619048,0.564243,0.126568,0.135813,0.053839,0.233238,0.070850
ensemble_risk_gate,heldout_camera,nominal_view,cable_tip_alignment,3,84,0.595238,0.564963,0.127120,0.136199,0.054738,0.233848,0.071223
ensemble_risk_gate,heldout_camera,nominal_view,cable_tip_alignment,4,84,0.619048,0.565683,0.127672,0.136585,0.054683,0.233982,0.071596
ensemble_risk_gate,heldout_camera,nominal_view,cable_tip_alignment,5,84,0.690476,0.566403,0.128224,0.136971,0.053677,0.233640,0.071969
ensemble_risk_gate,heldout_camera,nominal_view,cable_tip_alignment,6,84,0.690476,0.567123,0.128776,0.137357,0.054099,0.234012,0.064338
ensemble_risk_gate,heldout_camera,nominal_view,mobile_pick_reapproach,0,84,0.642857,0.568293,0.120964,0.118493,0.056734,0.230602,0.065778
ensemble_risk_gate,heldout_camera,nominal_view,mobile_pick_reapproach,1,84,0.642857,0.569037,0.121534,0.118892,0.057170,0.230986,0.066163
ensemble_risk_gate,heldout_camera,nominal_view,mobile_pick_reapproach,2,84,0.690476,0.569781,0.122104,0.119291,0.048649,0.230894,0.066548
ensemble_risk_gate,heldout_camera,nominal_view,mobile_pick_reapproach,3,84,0.726190,0.570525,0.122674,0.119689,0.048371,0.230921,0.066933
ensemble_risk_gate,heldout_camera,nominal_view,mobile_pick_reapproach,4,84,0.714286,0.571269,0.123244,0.120088,0.049045,0.231424,0.067318
ensemble_risk_gate,heldout_camera,nominal_view,mobile_pick_reapproach,5,84,0.690476,0.572013,0.123814,0.120487,0.049957,0.232046,0.067703
ensemble_risk_gate,heldout_camera,nominal_view,mobile_pick_reapproach,6,84,0.726190,0.572757,0.124384,0.120886,0.049679,0.232073,0.068088
ensemble_risk_gate,heldout_camera,lighting_shift,eye_in_hand_peg_insert,0,84,0.607143,0.555169,0.139853,0.134505,0.057855,0.240322,0.074379
ensemble_risk_gate,heldout_camera,lighting_shift,eye_in_hand_peg_insert,1,84,0.642857,0.555929,0.128429,0.134432,0.056726,0.240356,0.074580
ensemble_risk_gate,heldout_camera,lighting_shift,eye_in_hand_peg_insert,2,84,0.690476,0.556689,0.129011,0.134840,0.056219,0.232268,0.066969
ensemble_risk_gate,heldout_camera,lighting_shift,eye_in_hand_peg_insert,3,84,0.678571,0.557449,0.129593,0.135247,0.056902,0.232779,0.067363
ensemble_risk_gate,heldout_camera,lighting_shift,eye_in_hand_peg_insert,4,84,0.666667,0.558209,0.130175,0.135654,0.057585,0.233290,0.067756
ensemble_risk_gate,heldout_camera,lighting_shift,eye_in_hand_peg_insert,5,84,0.654762,0.558969,0.130757,0.136061,0.058268,0.233801,0.068149
ensemble_risk_gate,heldout_camera,lighting_shift,eye_in_hand_peg_insert,6,84,0.654762,0.559729,0.131339,0.136469,0.050709,0.234193,0.068543
ensemble_risk_gate,heldout_camera,lighting_shift,visual_grasp_centering,0,84,0.761905,0.564975,0.135382,0.108108,0.050551,0.236016,0.071172
ensemble_risk_gate,heldout_camera,lighting_shift,visual_grasp_centering,1,84,0.678571,0.565735,0.135964,0.108515,0.052663,0.237241,0.071565
ensemble_risk_gate,heldout_camera,lighting_shift,visual_grasp_centering,2,84,0.678571,0.550487,0.136546,0.108922,0.053108,0.237633,0.071959
ensemble_risk_gate,heldout_camera,lighting_shift,visual_grasp_centering,3,84,0.738095,0.551247,0.137128,0.109329,0.052362,0.237430,0.072352
ensemble_risk_gate,heldout_camera,lighting_shift,visual_grasp_centering,4,84,0.785714,0.552007,0.137710,0.109737,0.051855,0.237346,0.072745
ensemble_risk_gate,heldout_camera,lighting_shift,visual_grasp_centering,5,84,0.690476,0.552767,0.138292,0.110144,0.054205,0.238690,0.073139
ensemble_risk_gate,heldout_camera,lighting_shift,visual_grasp_centering,6,84,0.654762,0.553527,0.138874,0.102547,0.055044,0.239439,0.073532
ensemble_risk_gate,heldout_camera,lighting_shift,drawer_handle_alignment,0,84,0.678571,0.555570,0.129305,0.127597,0.056440,0.233026,0.066754
ensemble_risk_gate,heldout_camera,lighting_shift,drawer_handle_alignment,1,84,0.690476,0.556338,0.129893,0.128008,0.056651,0.233303,0.067152
ensemble_risk_gate,heldout_camera,lighting_shift,drawer_handle_alignment,2,84,0.678571,0.557106,0.130481,0.128420,0.057339,0.233818,0.067549
ensemble_risk_gate,heldout_camera,lighting_shift,drawer_handle_alignment,3,84,0.726190,0.557874,0.131069,0.128831,0.048832,0.233738,0.067947
ensemble_risk_gate,heldout_camera,lighting_shift,drawer_handle_alignment,4,84,0.607143,0.558642,0.131657,0.129243,0.051663,0.235324,0.068344
ensemble_risk_gate,heldout_camera,lighting_shift,drawer_handle_alignment,5,84,0.583333,0.559410,0.132245,0.129654,0.052589,0.235958,0.068741
ensemble_risk_gate,heldout_camera,lighting_shift,drawer_handle_alignment,6,84,0.595238,0.560178,0.132833,0.130066,0.052800,0.236235,0.069139
ensemble_risk_gate,heldout_camera,lighting_shift,cable_tip_alignment,0,84,0.666667,0.558623,0.138870,0.142147,0.056133,0.237750,0.066970
ensemble_risk_gate,heldout_camera,lighting_shift,cable_tip_alignment,1,84,0.404762,0.559359,0.139434,0.142542,0.061803,0.240749,0.067351
ensemble_risk_gate,heldout_camera,lighting_shift,cable_tip_alignment,2,84,0.571429,0.560095,0.139998,0.142937,0.058901,0.239462,0.067732
ensemble_risk_gate,heldout_camera,lighting_shift,cable_tip_alignment,3,84,0.523810,0.560831,0.128556,0.142851,0.059425,0.240318,0.067921
ensemble_risk_gate,heldout_camera,lighting_shift,cable_tip_alignment,4,84,0.630952,0.561567,0.129120,0.143245,0.057713,0.239627,0.068302
ensemble_risk_gate,heldout_camera,lighting_shift,cable_tip_alignment,5,84,0.714286,0.562303,0.129684,0.143640,0.056478,0.239173,0.068683
ensemble_risk_gate,heldout_camera,lighting_shift,cable_tip_alignment,6,84,0.654762,0.563039,0.130248,0.144035,0.058100,0.240149,0.069064
ensemble_risk_gate,heldout_camera,lighting_shift,mobile_pick_reapproach,0,84,0.714286,0.553242,0.138223,0.128322,0.054339,0.238188,0.073277
ensemble_risk_gate,heldout_camera,lighting_shift,mobile_pick_reapproach,1,84,0.500000,0.554002,0.138805,0.120725,0.058749,0.240723,0.073670
ensemble_risk_gate,heldout_camera,lighting_shift,mobile_pick_reapproach,2,84,0.750000,0.554762,0.139387,0.121132,0.054194,0.238615,0.074064
ensemble_risk_gate,heldout_camera,lighting_shift,mobile_pick_reapproach,3,84,0.547619,0.555522,0.139969,0.121540,0.058687,0.241031,0.074457
ensemble_risk_gate,heldout_camera,lighting_shift,mobile_pick_reapproach,4,84,0.630952,0.556282,0.128545,0.121467,0.056606,0.232585,0.066654
ensemble_risk_gate,heldout_camera,lighting_shift,mobile_pick_reapproach,5,84,0.642857,0.557042,0.129127,0.121874,0.056813,0.232858,0.067048
ensemble_risk_gate,heldout_camera,lighting_shift,mobile_pick_reapproach,6,84,0.666667,0.557802,0.129709,0.122281,0.056782,0.233012,0.067441
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,eye_in_hand_peg_insert,0,84,0.726190,0.549866,0.139470,0.138528,0.052988,0.232771,0.069556
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,eye_in_hand_peg_insert,1,84,0.702381,0.550690,0.140100,0.138970,0.053946,0.233433,0.069982
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,eye_in_hand_peg_insert,2,84,0.761905,0.551514,0.140730,0.139411,0.053237,0.233262,0.070408
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,eye_in_hand_peg_insert,3,84,0.595238,0.552338,0.141360,0.139852,0.057053,0.235353,0.070834
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,eye_in_hand_peg_insert,4,84,0.630952,0.553162,0.141990,0.140293,0.056820,0.235420,0.071260
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,eye_in_hand_peg_insert,5,84,0.595238,0.553986,0.142620,0.140734,0.058016,0.236201,0.071686
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,eye_in_hand_peg_insert,6,84,0.619048,0.554810,0.143250,0.141176,0.058022,0.236387,0.072112
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,visual_grasp_centering,0,84,0.535714,0.562488,0.137111,0.105619,0.053884,0.241330,0.075795
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,visual_grasp_centering,1,84,0.642857,0.563312,0.137741,0.106060,0.052223,0.240682,0.068217
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,visual_grasp_centering,2,84,0.714286,0.548128,0.138371,0.106501,0.051276,0.240392,0.068643
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,visual_grasp_centering,3,84,0.630952,0.548952,0.139001,0.106943,0.053425,0.233645,0.069069
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,visual_grasp_centering,4,84,0.702381,0.549776,0.139631,0.107384,0.052478,0.233355,0.069495
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,visual_grasp_centering,5,84,0.702381,0.550600,0.140261,0.107825,0.052960,0.233779,0.069921
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,visual_grasp_centering,6,84,0.619048,0.551424,0.140891,0.108266,0.055108,0.235037,0.070347
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,drawer_handle_alignment,0,84,0.630952,0.557178,0.134106,0.135283,0.058872,0.238602,0.073474
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,drawer_handle_alignment,1,84,0.630952,0.558010,0.134742,0.135728,0.051354,0.239030,0.073904
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,drawer_handle_alignment,2,84,0.666667,0.558842,0.135378,0.136174,0.051126,0.239101,0.074335
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,drawer_handle_alignment,3,84,0.702381,0.559674,0.136014,0.128615,0.050578,0.239172,0.074765
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,drawer_handle_alignment,4,84,0.607143,0.560506,0.136650,0.129061,0.052969,0.240552,0.075195
ensemble_risk_gate,heldout_camera,camera_extrinsic_drift,drawer_handle_alignment,5,84,0.714286,0.561338,0.137286,0.129506,0.051313,0.239909,0.075625
