split,regime,task,seed,episodes,success_rate,override_precision,unsafe_action_rate,tracking_error,damage_rate,latency_cost,calibration_error,ablation,interpretation
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,3,84,0.607143,0.571695,0.139638,0.154128,0.054697,0.277685,0.067128,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,4,84,0.666667,0.572591,0.140322,0.154607,0.054030,0.277550,0.067591,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,5,84,0.547619,0.573487,0.141006,0.155087,0.056934,0.279201,0.068054,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,6,84,0.559524,0.574383,0.141690,0.155566,0.049214,0.279542,0.068517,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,0,84,0.523810,0.567280,0.139198,0.132256,0.055514,0.279556,0.073541,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,1,84,0.666667,0.568200,0.139900,0.132748,0.053194,0.278600,0.066013,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,2,84,0.654762,0.569120,0.140602,0.133240,0.053969,0.279191,0.066488,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,3,84,0.666667,0.570040,0.141304,0.133732,0.046263,0.279544,0.066963,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,4,84,0.642857,0.570960,0.142006,0.134224,0.047276,0.280254,0.067438,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,5,84,0.630952,0.571880,0.142708,0.134716,0.048051,0.280845,0.067914,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,6,84,0.642857,0.572800,0.143410,0.135208,0.048350,0.281198,0.068389,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,nominal_view,eye_in_hand_peg_insert,0,84,0.583333,0.554255,0.187781,0.161876,0.073133,0.190949,0.064055,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,eye_in_hand_peg_insert,1,84,0.619048,0.555031,0.188375,0.162292,0.072873,0.190992,0.064456,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,eye_in_hand_peg_insert,2,84,0.738095,0.539799,0.188969,0.162708,0.070946,0.190202,0.064858,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,eye_in_hand_peg_insert,3,84,0.583333,0.540575,0.177557,0.154639,0.073316,0.192149,0.065067,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,eye_in_hand_peg_insert,4,84,0.702381,0.541351,0.178151,0.155055,0.071389,0.191359,0.065469,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,eye_in_hand_peg_insert,5,84,0.476190,0.542127,0.178745,0.155471,0.076367,0.194021,0.065870,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,eye_in_hand_peg_insert,6,84,0.678571,0.542903,0.179339,0.155886,0.072774,0.192397,0.066272,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,visual_grasp_centering,0,84,0.630952,0.548996,0.183445,0.127559,0.068016,0.195947,0.061045,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,visual_grasp_centering,1,84,0.666667,0.549772,0.184039,0.127975,0.067756,0.195990,0.061447,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,visual_grasp_centering,2,84,0.619048,0.550548,0.184633,0.128391,0.069163,0.196866,0.061848,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,visual_grasp_centering,3,84,0.702381,0.551324,0.185227,0.128807,0.067951,0.196433,0.062250,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,visual_grasp_centering,4,84,0.702381,0.552100,0.185821,0.129223,0.068405,0.196833,0.062651,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,visual_grasp_centering,5,84,0.642857,0.552876,0.186415,0.129638,0.070049,0.197828,0.063053,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,visual_grasp_centering,6,84,0.738095,0.553652,0.187009,0.130054,0.068599,0.189272,0.063454,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,drawer_handle_alignment,0,84,0.619048,0.540471,0.178371,0.147764,0.073088,0.192829,0.065254,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,drawer_handle_alignment,1,84,0.654762,0.541255,0.178971,0.148184,0.072832,0.192876,0.065659,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,drawer_handle_alignment,2,84,0.595238,0.542039,0.179571,0.148604,0.074481,0.193875,0.066065,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,drawer_handle_alignment,3,84,0.511905,0.542823,0.180171,0.149024,0.068603,0.195112,0.058467,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,drawer_handle_alignment,4,84,0.630952,0.543607,0.180771,0.149444,0.066681,0.194326,0.058872,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,drawer_handle_alignment,5,84,0.678571,0.544391,0.181371,0.149864,0.066187,0.194254,0.059278,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,drawer_handle_alignment,6,84,0.500000,0.545175,0.181971,0.150284,0.070217,0.196443,0.059683,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,cable_tip_alignment,0,84,0.690476,0.552382,0.183260,0.167027,0.067544,0.193436,0.062151,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,cable_tip_alignment,1,84,0.702381,0.553134,0.183836,0.167430,0.067746,0.193705,0.062540,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,cable_tip_alignment,2,84,0.666667,0.553886,0.184412,0.167833,0.068901,0.194450,0.062929,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,cable_tip_alignment,3,84,0.642857,0.554638,0.184988,0.168236,0.069817,0.195076,0.063319,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,cable_tip_alignment,4,84,0.690476,0.539382,0.185564,0.168639,0.069305,0.194988,0.063708,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,cable_tip_alignment,5,84,0.666667,0.540134,0.186140,0.169042,0.070222,0.195614,0.064097,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,cable_tip_alignment,6,84,0.500000,0.540886,0.186716,0.169445,0.073996,0.197669,0.064486,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,mobile_pick_reapproach,0,84,0.666667,0.552455,0.185941,0.147535,0.069752,0.196992,0.062866,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,mobile_pick_reapproach,1,84,0.678571,0.553231,0.186535,0.147951,0.069968,0.197273,0.063268,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,mobile_pick_reapproach,2,84,0.642857,0.554007,0.187129,0.148366,0.071137,0.198030,0.063669,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,mobile_pick_reapproach,3,84,0.619048,0.554783,0.187723,0.148782,0.072067,0.190664,0.064071,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,mobile_pick_reapproach,4,84,0.761905,0.555559,0.188317,0.149198,0.069664,0.189635,0.064472,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,mobile_pick_reapproach,5,84,0.666667,0.540327,0.176905,0.149133,0.071163,0.190988,0.064682,threshold_only_switch,single hand-tuned threshold
combined_stress,nominal_view,mobile_pick_reapproach,6,84,0.619048,0.541103,0.177499,0.141545,0.072250,0.191864,0.065083,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,eye_in_hand_peg_insert,0,84,0.523810,0.545700,0.198989,0.166707,0.075981,0.195088,0.066701,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,eye_in_hand_peg_insert,1,84,0.595238,0.546492,0.187589,0.166651,0.074156,0.194782,0.066919,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,eye_in_hand_peg_insert,2,84,0.678571,0.547284,0.188195,0.167075,0.072953,0.194357,0.067328,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,eye_in_hand_peg_insert,3,84,0.642857,0.548076,0.188801,0.159495,0.073811,0.195122,0.067738,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,eye_in_hand_peg_insert,4,84,0.619048,0.532860,0.189407,0.159920,0.074750,0.195768,0.068148,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,eye_in_hand_peg_insert,5,84,0.595238,0.533652,0.190013,0.160344,0.075690,0.196414,0.068558,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,eye_in_hand_peg_insert,6,84,0.654762,0.534444,0.190619,0.160768,0.066959,0.196227,0.068967,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,visual_grasp_centering,0,84,0.690476,0.541145,0.195181,0.132763,0.068888,0.199248,0.064052,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,visual_grasp_centering,1,84,0.690476,0.541937,0.195787,0.133188,0.069351,0.191652,0.064462,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,visual_grasp_centering,2,84,0.690476,0.542729,0.196393,0.133612,0.069814,0.192060,0.064872,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,visual_grasp_centering,3,84,0.547619,0.543521,0.196999,0.134036,0.073135,0.193897,0.065281,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,visual_grasp_centering,4,84,0.654762,0.544313,0.197605,0.134460,0.071456,0.193233,0.065691,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,visual_grasp_centering,5,84,0.738095,0.545105,0.198211,0.134885,0.070252,0.192808,0.066101,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,visual_grasp_centering,6,84,0.642857,0.545897,0.186811,0.134829,0.071761,0.194168,0.066318,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,drawer_handle_alignment,0,84,0.511905,0.533644,0.190875,0.153511,0.069876,0.198308,0.068785,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,drawer_handle_alignment,1,84,0.559524,0.534444,0.191487,0.153939,0.069391,0.198244,0.061195,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,drawer_handle_alignment,2,84,0.630952,0.535244,0.192099,0.154368,0.068431,0.197942,0.061609,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,drawer_handle_alignment,3,84,0.607143,0.536044,0.192711,0.154796,0.069375,0.198592,0.062022,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,drawer_handle_alignment,4,84,0.619048,0.536844,0.193323,0.155224,0.069605,0.198885,0.062436,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,drawer_handle_alignment,5,84,0.619048,0.537644,0.193935,0.155653,0.070073,0.199297,0.062850,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,drawer_handle_alignment,6,84,0.559524,0.538444,0.194547,0.156081,0.071731,0.200304,0.063264,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,cable_tip_alignment,0,84,0.571429,0.538691,0.190616,0.169135,0.076640,0.195603,0.062168,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,cable_tip_alignment,1,84,0.595238,0.539459,0.191204,0.169547,0.068609,0.195760,0.062565,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,cable_tip_alignment,2,84,0.523810,0.540227,0.191792,0.169958,0.070488,0.196871,0.062963,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,cable_tip_alignment,3,84,0.559524,0.540995,0.192380,0.170370,0.070223,0.196910,0.063360,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,cable_tip_alignment,4,84,0.583333,0.541763,0.192968,0.170781,0.070196,0.197067,0.063758,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,cable_tip_alignment,5,84,0.511905,0.542531,0.193556,0.171193,0.072075,0.198178,0.064155,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,cable_tip_alignment,6,84,0.559524,0.543299,0.194144,0.171604,0.071572,0.198098,0.064552,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,mobile_pick_reapproach,0,84,0.654762,0.543900,0.197149,0.152366,0.071648,0.192651,0.065513,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,mobile_pick_reapproach,1,84,0.666667,0.544692,0.197755,0.152790,0.071873,0.192940,0.065922,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,mobile_pick_reapproach,2,84,0.595238,0.545484,0.198361,0.153214,0.073765,0.194062,0.066332,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,mobile_pick_reapproach,3,84,0.666667,0.546276,0.198967,0.153638,0.072800,0.193756,0.066742,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,mobile_pick_reapproach,4,84,0.595238,0.547068,0.187567,0.153582,0.073832,0.194878,0.066959,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,mobile_pick_reapproach,5,84,0.535714,0.547860,0.188173,0.154007,0.075486,0.195881,0.067369,threshold_only_switch,single hand-tuned threshold
combined_stress,lighting_shift,mobile_pick_reapproach,6,84,0.559524,0.548652,0.188779,0.146427,0.075153,0.196051,0.067779,threshold_only_switch,single hand-tuned threshold
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,0,84,0.619048,0.535196,0.195187,0.167993,0.068642,0.201184,0.067228,threshold_only_switch,single hand-tuned threshold
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,1,84,0.523810,0.536052,0.195841,0.168451,0.071047,0.194572,0.067670,threshold_only_switch,single hand-tuned threshold
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,2,84,0.571429,0.536908,0.196495,0.168909,0.070594,0.194536,0.068112,threshold_only_switch,single hand-tuned threshold
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,3,84,0.583333,0.537764,0.197149,0.169368,0.070856,0.194857,0.068555,threshold_only_switch,single hand-tuned threshold
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,4,84,0.535714,0.538620,0.197803,0.161822,0.071989,0.195773,0.068997,threshold_only_switch,single hand-tuned threshold
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,5,84,0.607143,0.539476,0.198457,0.162280,0.071060,0.195499,0.069440,threshold_only_switch,single hand-tuned threshold
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,6,84,0.511905,0.540332,0.199111,0.162738,0.073465,0.196892,0.069882,threshold_only_switch,single hand-tuned threshold
combined_stress,camera_extrinsic_drift,visual_grasp_centering,0,84,0.619048,0.533457,0.193491,0.135542,0.074501,0.200414,0.066021,threshold_only_switch,single hand-tuned threshold
combined_stress,camera_extrinsic_drift,visual_grasp_centering,1,84,0.654762,0.534313,0.194145,0.136000,0.066283,0.200497,0.066463,threshold_only_switch,single hand-tuned threshold
combined_stress,camera_extrinsic_drift,visual_grasp_centering,2,84,0.690476,0.535169,0.194799,0.136458,0.066069,0.192576,0.066905,threshold_only_switch,single hand-tuned threshold
