method,stress_level,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
stability_calibrated_servo_foundation_arbiter_v5,0.460000,5,0.796131,0.008193,0.922099,0.010296,0.729370,0.002145,0.056151,0.001422,0.077579,0.003854,0.015340,0.000889,0.193858,0.000878,0.031228,0.000822,0.075010,0.001001,0.095740,0.001981,0.058539,0.001648,50
stability_calibrated_servo_foundation_arbiter_v5,0.460000,6,0.795295,0.008296,0.920311,0.010539,0.727969,0.001877,0.056111,0.001638,0.077726,0.003923,0.015975,0.000754,0.194077,0.000761,0.031570,0.000833,0.075137,0.000903,0.096726,0.002150,0.058981,0.001692,50
stability_calibrated_servo_foundation_arbiter_v5,0.460000,7,0.798366,0.008218,0.924037,0.010398,0.729167,0.002242,0.055949,0.001508,0.077273,0.003856,0.015881,0.000947,0.194345,0.000689,0.031620,0.000834,0.074844,0.000899,0.096047,0.002193,0.058758,0.001718,50
stability_calibrated_servo_foundation_arbiter_v5,0.460000,8,0.795219,0.007919,0.920304,0.009997,0.728647,0.002124,0.056260,0.001609,0.077804,0.003975,0.015864,0.000874,0.194093,0.000792,0.031908,0.000798,0.075176,0.000943,0.096389,0.002054,0.059066,0.001677,50
stability_calibrated_servo_foundation_arbiter_v5,0.460000,9,0.796545,0.008278,0.921986,0.010481,0.729334,0.002134,0.056700,0.001540,0.077349,0.003994,0.015528,0.000932,0.194328,0.000897,0.031099,0.000716,0.075200,0.001033,0.096046,0.002083,0.058837,0.001767,50
stability_calibrated_servo_foundation_arbiter_v5,0.600000,0,0.780546,0.008301,0.893735,0.010680,0.719880,0.002122,0.063072,0.001705,0.083827,0.004005,0.017097,0.001050,0.196852,0.000771,0.035011,0.000754,0.079362,0.001007,0.106128,0.002267,0.064934,0.001835,50
stability_calibrated_servo_foundation_arbiter_v5,0.600000,1,0.783500,0.008105,0.897041,0.010298,0.719781,0.002243,0.062596,0.001743,0.083676,0.003761,0.016893,0.001034,0.197514,0.000763,0.034904,0.000873,0.079504,0.001048,0.105359,0.002228,0.064535,0.001777,50
stability_calibrated_servo_foundation_arbiter_v5,0.600000,2,0.781737,0.007942,0.895006,0.010153,0.719299,0.002291,0.062466,0.001599,0.083611,0.003849,0.017079,0.000900,0.197552,0.000596,0.035382,0.000852,0.079557,0.001034,0.105824,0.002200,0.064653,0.001759,50
stability_calibrated_servo_foundation_arbiter_v5,0.600000,3,0.782502,0.008271,0.896438,0.010465,0.720216,0.002124,0.061894,0.001605,0.083676,0.003768,0.017717,0.000794,0.197049,0.000848,0.034752,0.000766,0.079050,0.001044,0.105572,0.002069,0.064649,0.001638,50
stability_calibrated_servo_foundation_arbiter_v5,0.600000,4,0.783283,0.007350,0.896224,0.009564,0.719303,0.002238,0.063008,0.001653,0.083600,0.003735,0.017245,0.000940,0.197311,0.000769,0.035077,0.000871,0.078995,0.001004,0.106038,0.002111,0.064952,0.001724,50
stability_calibrated_servo_foundation_arbiter_v5,0.600000,5,0.782342,0.008366,0.896063,0.010684,0.719766,0.002305,0.062406,0.001581,0.084351,0.003876,0.016653,0.000979,0.197114,0.000899,0.034812,0.000835,0.079389,0.001067,0.105371,0.002129,0.064437,0.001774,50
stability_calibrated_servo_foundation_arbiter_v5,0.600000,6,0.781507,0.008474,0.894276,0.010934,0.718364,0.002034,0.062366,0.001806,0.084498,0.003944,0.017287,0.000840,0.197333,0.000777,0.035154,0.000849,0.079516,0.000974,0.106358,0.002296,0.064880,0.001819,50
stability_calibrated_servo_foundation_arbiter_v5,0.600000,7,0.784577,0.008396,0.898002,0.010794,0.719562,0.002394,0.062204,0.001673,0.084045,0.003875,0.017193,0.001028,0.197601,0.000699,0.035204,0.000849,0.079223,0.000964,0.105678,0.002334,0.064657,0.001839,50
stability_calibrated_servo_foundation_arbiter_v5,0.600000,8,0.781430,0.008085,0.894269,0.010391,0.719043,0.002294,0.062515,0.001774,0.084576,0.003994,0.017176,0.000957,0.197349,0.000807,0.035492,0.000811,0.079555,0.001011,0.106020,0.002205,0.064965,0.001804,50
stability_calibrated_servo_foundation_arbiter_v5,0.600000,9,0.782756,0.008449,0.895951,0.010862,0.719729,0.002291,0.062954,0.001706,0.084121,0.004015,0.016841,0.001021,0.197584,0.000913,0.034683,0.000735,0.079579,0.001102,0.105677,0.002232,0.064736,0.001890,50
stability_calibrated_servo_foundation_arbiter_v5,0.740000,0,0.766433,0.008497,0.867372,0.011111,0.710275,0.002295,0.069326,0.001884,0.090599,0.004023,0.018415,0.001138,0.200113,0.000788,0.038595,0.000770,0.083742,0.001081,0.115762,0.002422,0.070836,0.001969,50
stability_calibrated_servo_foundation_arbiter_v5,0.740000,1,0.769387,0.008312,0.870678,0.010758,0.710176,0.002410,0.068850,0.001923,0.090448,0.003781,0.018212,0.001120,0.200774,0.000775,0.038488,0.000887,0.083883,0.001117,0.114994,0.002388,0.070437,0.001917,50
stability_calibrated_servo_foundation_arbiter_v5,0.740000,2,0.767624,0.008149,0.868643,0.010598,0.709695,0.002441,0.068720,0.001768,0.090383,0.003871,0.018398,0.000986,0.200813,0.000609,0.038966,0.000870,0.083936,0.001107,0.115459,0.002353,0.070554,0.001888,50
stability_calibrated_servo_foundation_arbiter_v5,0.740000,3,0.768389,0.008486,0.870074,0.010917,0.710611,0.002296,0.068149,0.001776,0.090448,0.003788,0.019035,0.000877,0.200310,0.000869,0.038336,0.000783,0.083429,0.001115,0.115206,0.002219,0.070551,0.001766,50
stability_calibrated_servo_foundation_arbiter_v5,0.740000,4,0.769170,0.007551,0.869861,0.010015,0.709699,0.002408,0.069263,0.001827,0.090372,0.003756,0.018564,0.001027,0.200572,0.000783,0.038661,0.000884,0.083375,0.001077,0.115673,0.002262,0.070854,0.001856,50
stability_calibrated_servo_foundation_arbiter_v5,0.740000,5,0.768229,0.008571,0.869700,0.011128,0.710161,0.002471,0.068660,0.001748,0.091124,0.003898,0.017971,0.001072,0.200375,0.000921,0.038396,0.000849,0.083769,0.001137,0.115006,0.002285,0.070339,0.001907,50
stability_calibrated_servo_foundation_arbiter_v5,0.740000,6,0.767394,0.008685,0.867913,0.011385,0.708760,0.002199,0.068620,0.001979,0.091270,0.003967,0.018606,0.000931,0.200593,0.000793,0.038738,0.000866,0.083895,0.001049,0.115992,0.002451,0.070781,0.001954,50
stability_calibrated_servo_foundation_arbiter_v5,0.740000,7,0.770465,0.008608,0.871639,0.011246,0.709958,0.002554,0.068458,0.001844,0.090817,0.003895,0.018512,0.001114,0.200862,0.000711,0.038788,0.000866,0.083602,0.001034,0.115313,0.002483,0.070558,0.001969,50
stability_calibrated_servo_foundation_arbiter_v5,0.740000,8,0.767317,0.008286,0.867906,0.010842,0.709438,0.002469,0.068769,0.001945,0.091348,0.004015,0.018495,0.001044,0.200609,0.000823,0.039076,0.000825,0.083934,0.001082,0.115655,0.002364,0.070867,0.001938,50
stability_calibrated_servo_foundation_arbiter_v5,0.740000,9,0.768643,0.008653,0.869588,0.011299,0.710125,0.002454,0.069209,0.001878,0.090893,0.004036,0.018160,0.001113,0.200845,0.000930,0.038267,0.000754,0.083958,0.001175,0.115312,0.002389,0.070637,0.002022,50
uncertainty_gated_foundation,0.000000,0,0.662139,0.008150,0.607940,0.010153,0.553076,0.001631,0.152417,0.001558,0.120024,0.003785,0.057797,0.000743,0.231971,0.000817,0.069597,0.000692,0.044958,0.000542,0.129731,0.001763,0.145615,0.001590,50
uncertainty_gated_foundation,0.000000,1,0.664158,0.007677,0.610079,0.009707,0.551738,0.001446,0.151431,0.001759,0.120150,0.003863,0.057949,0.000666,0.232176,0.000731,0.069551,0.000681,0.045142,0.000513,0.129470,0.001746,0.145249,0.001658,50
uncertainty_gated_foundation,0.000000,2,0.662820,0.007360,0.608306,0.009440,0.551613,0.001761,0.151922,0.001665,0.120462,0.003861,0.057569,0.000786,0.232384,0.000711,0.069987,0.000806,0.045016,0.000448,0.130023,0.001767,0.145412,0.001676,50
uncertainty_gated_foundation,0.000000,3,0.664376,0.008206,0.610096,0.010395,0.552393,0.001725,0.151984,0.001919,0.120068,0.003809,0.057769,0.000748,0.232334,0.000747,0.069991,0.000701,0.045029,0.000494,0.129840,0.001962,0.145472,0.001767,50
uncertainty_gated_foundation,0.000000,4,0.662759,0.008142,0.607787,0.009845,0.551556,0.001636,0.152476,0.001659,0.120490,0.003772,0.057943,0.000629,0.231933,0.000662,0.069496,0.000737,0.045593,0.000531,0.130052,0.001593,0.145813,0.001454,50
uncertainty_gated_foundation,0.000000,5,0.663779,0.007609,0.609662,0.009689,0.553186,0.001699,0.152380,0.001730,0.119608,0.003699,0.057969,0.000697,0.232550,0.000713,0.069129,0.000853,0.045060,0.000575,0.129848,0.001820,0.145521,0.001641,50
uncertainty_gated_foundation,0.000000,6,0.663500,0.007407,0.608910,0.009559,0.551709,0.001756,0.152615,0.001761,0.120163,0.003871,0.057353,0.000712,0.232079,0.000787,0.069357,0.000776,0.045082,0.000568,0.129962,0.001752,0.145440,0.001622,50
uncertainty_gated_foundation,0.000000,7,0.664056,0.007856,0.610069,0.009874,0.551758,0.001626,0.151391,0.001705,0.119939,0.003632,0.057544,0.000781,0.232381,0.000816,0.070297,0.000693,0.045036,0.000664,0.129232,0.001677,0.145083,0.001558,50
uncertainty_gated_foundation,0.000000,8,0.662959,0.007598,0.608963,0.009791,0.552445,0.001622,0.151903,0.001838,0.120259,0.003961,0.057471,0.000738,0.231864,0.000833,0.069947,0.000771,0.045025,0.000571,0.129592,0.001811,0.145294,0.001689,50
uncertainty_gated_foundation,0.000000,9,0.662337,0.007716,0.607282,0.009763,0.551721,0.001672,0.152464,0.001672,0.120340,0.003762,0.058102,0.000734,0.231835,0.000686,0.070209,0.000703,0.044861,0.000606,0.130309,0.001746,0.145994,0.001608,50
uncertainty_gated_foundation,0.180000,0,0.629585,0.008623,0.553255,0.010928,0.540727,0.001778,0.168545,0.001764,0.129039,0.003807,0.060215,0.000824,0.236365,0.000837,0.074351,0.000712,0.048225,0.000608,0.143258,0.001918,0.157598,0.001736,50
uncertainty_gated_foundation,0.180000,1,0.631603,0.008086,0.555393,0.010418,0.539390,0.001593,0.167558,0.001973,0.129165,0.003888,0.060368,0.000740,0.236570,0.000739,0.074304,0.000696,0.048410,0.000562,0.142997,0.001901,0.157232,0.001807,50
uncertainty_gated_foundation,0.180000,2,0.630265,0.007838,0.553621,0.010229,0.539265,0.001929,0.168050,0.001853,0.129477,0.003884,0.059987,0.000875,0.236778,0.000722,0.074741,0.000821,0.048283,0.000504,0.143550,0.001915,0.157395,0.001818,50
uncertainty_gated_foundation,0.180000,3,0.631822,0.008659,0.555411,0.011174,0.540044,0.001889,0.168112,0.002126,0.129083,0.003835,0.060188,0.000837,0.236728,0.000765,0.074744,0.000718,0.048296,0.000541,0.143367,0.002124,0.157455,0.001923,50
uncertainty_gated_foundation,0.180000,4,0.630204,0.008489,0.553102,0.010500,0.539207,0.001795,0.168604,0.001863,0.129505,0.003795,0.060361,0.000700,0.236327,0.000677,0.074249,0.000752,0.048861,0.000592,0.143579,0.001740,0.157795,0.001607,50
uncertainty_gated_foundation,0.180000,5,0.631224,0.008034,0.554977,0.010443,0.540838,0.001882,0.168508,0.001955,0.128622,0.003722,0.060387,0.000780,0.236944,0.000726,0.073883,0.000864,0.048327,0.000630,0.143375,0.001980,0.157504,0.001798,50
uncertainty_gated_foundation,0.180000,6,0.630946,0.007859,0.554225,0.010348,0.539361,0.001938,0.168743,0.001963,0.129177,0.003894,0.059772,0.000815,0.236473,0.000809,0.074110,0.000794,0.048350,0.000638,0.143488,0.001912,0.157423,0.001784,50
uncertainty_gated_foundation,0.180000,7,0.631502,0.008326,0.555384,0.010674,0.539409,0.001791,0.167519,0.001899,0.128953,0.003655,0.059962,0.000897,0.236775,0.000839,0.075051,0.000716,0.048303,0.000729,0.142758,0.001839,0.157066,0.001727,50
uncertainty_gated_foundation,0.180000,8,0.630405,0.007993,0.554278,0.010506,0.540096,0.001789,0.168031,0.002058,0.129274,0.003983,0.059889,0.000825,0.236258,0.000849,0.074701,0.000784,0.048292,0.000637,0.143119,0.001973,0.157277,0.001846,50
uncertainty_gated_foundation,0.180000,9,0.629783,0.008135,0.552597,0.010503,0.539372,0.001845,0.168592,0.001901,0.129355,0.003782,0.060521,0.000819,0.236229,0.000695,0.074962,0.000721,0.048128,0.000657,0.143836,0.001909,0.157977,0.001769,50
uncertainty_gated_foundation,0.320000,0,0.603152,0.009119,0.509597,0.011695,0.531123,0.001909,0.181089,0.001945,0.136050,0.003825,0.062116,0.000900,0.239798,0.000854,0.078048,0.000729,0.050767,0.000664,0.153790,0.002055,0.166930,0.001867,50
uncertainty_gated_foundation,0.320000,1,0.605170,0.008534,0.511735,0.011142,0.529785,0.001726,0.180102,0.002156,0.136176,0.003909,0.062269,0.000813,0.240003,0.000748,0.078002,0.000710,0.050951,0.000609,0.153529,0.002038,0.166564,0.001940,50
uncertainty_gated_foundation,0.320000,2,0.603833,0.008344,0.509963,0.011012,0.529660,0.002074,0.180594,0.002021,0.136488,0.003903,0.061888,0.000957,0.240211,0.000734,0.078438,0.000834,0.050825,0.000556,0.154082,0.002048,0.166726,0.001945,50
uncertainty_gated_foundation,0.320000,3,0.605389,0.009138,0.511753,0.011941,0.530440,0.002032,0.180655,0.002304,0.136094,0.003856,0.062089,0.000918,0.240161,0.000781,0.078442,0.000732,0.050838,0.000586,0.153899,0.002265,0.166786,0.002060,50
uncertainty_gated_foundation,0.320000,4,0.603772,0.008885,0.509443,0.011183,0.529603,0.001935,0.181148,0.002041,0.136516,0.003814,0.062262,0.000773,0.239760,0.000692,0.077946,0.000765,0.051402,0.000646,0.154111,0.001874,0.167127,0.001743,50
uncertainty_gated_foundation,0.320000,5,0.604791,0.008496,0.511319,0.011199,0.531233,0.002037,0.181052,0.002146,0.135633,0.003741,0.062288,0.000858,0.240377,0.000738,0.077580,0.000874,0.050869,0.000680,0.153907,0.002120,0.166836,0.001936,50
uncertainty_gated_foundation,0.320000,6,0.604513,0.008345,0.510567,0.011130,0.529756,0.002091,0.181287,0.002139,0.136188,0.003913,0.061673,0.000905,0.239907,0.000829,0.077808,0.000810,0.050891,0.000698,0.154021,0.002053,0.166755,0.001925,50
uncertainty_gated_foundation,0.320000,7,0.605069,0.008820,0.511726,0.011461,0.529805,0.001934,0.180063,0.002069,0.135964,0.003673,0.061863,0.000996,0.240208,0.000858,0.078748,0.000735,0.050845,0.000784,0.153290,0.001982,0.166398,0.001873,50
uncertainty_gated_foundation,0.320000,8,0.603972,0.008432,0.510619,0.011232,0.530492,0.001935,0.180575,0.002244,0.136285,0.004001,0.061790,0.000906,0.239691,0.000863,0.078398,0.000795,0.050834,0.000694,0.153651,0.002115,0.166609,0.001983,50
uncertainty_gated_foundation,0.320000,9,0.603350,0.008593,0.508938,0.011248,0.529767,0.001993,0.181135,0.002093,0.136366,0.003798,0.062422,0.000899,0.239662,0.000705,0.078660,0.000737,0.050670,0.000704,0.154368,0.002052,0.167309,0.001909,50
uncertainty_gated_foundation,0.460000,0,0.575746,0.009738,0.464953,0.012610,0.521518,0.002053,0.193632,0.002138,0.143061,0.003843,0.064035,0.000987,0.243245,0.000873,0.081745,0.000747,0.053308,0.000726,0.164333,0.002205,0.176271,0.002010,50
uncertainty_gated_foundation,0.460000,1,0.577764,0.009111,0.467091,0.012020,0.520181,0.001873,0.192646,0.002351,0.143187,0.003930,0.064187,0.000898,0.243449,0.000759,0.081699,0.000724,0.053492,0.000662,0.164072,0.002188,0.175906,0.002085,50
uncertainty_gated_foundation,0.460000,2,0.576427,0.008980,0.465319,0.011948,0.520056,0.002228,0.193138,0.002203,0.143499,0.003922,0.063807,0.001047,0.243657,0.000748,0.082135,0.000848,0.053366,0.000613,0.164625,0.002193,0.176068,0.002085,50
uncertainty_gated_foundation,0.460000,3,0.577983,0.009741,0.467109,0.012855,0.520835,0.002184,0.193199,0.002493,0.143105,0.003877,0.064007,0.001009,0.243607,0.000799,0.082139,0.000747,0.053379,0.000638,0.164441,0.002416,0.176128,0.002207,50
uncertainty_gated_foundation,0.460000,4,0.576366,0.009409,0.464799,0.012023,0.519998,0.002086,0.193692,0.002231,0.143527,0.003834,0.064181,0.000858,0.243207,0.000709,0.081644,0.000779,0.053944,0.000705,0.164653,0.002022,0.176469,0.001892,50
uncertainty_gated_foundation,0.460000,5,0.577386,0.009088,0.466675,0.012107,0.521629,0.002201,0.193595,0.002346,0.142644,0.003760,0.064207,0.000946,0.243823,0.000752,0.081277,0.000885,0.053410,0.000735,0.164450,0.002271,0.176177,0.002085,50
uncertainty_gated_foundation,0.460000,6,0.577107,0.008962,0.465923,0.012063,0.520152,0.002252,0.193831,0.002327,0.143199,0.003934,0.063591,0.001003,0.243353,0.000851,0.081505,0.000827,0.053432,0.000761,0.164563,0.002206,0.176096,0.002076,50
uncertainty_gated_foundation,0.460000,7,0.577663,0.009439,0.467082,0.012396,0.520200,0.002088,0.192606,0.002253,0.142975,0.003693,0.063782,0.001100,0.243655,0.000880,0.082445,0.000755,0.053386,0.000844,0.163833,0.002136,0.175739,0.002030,50
uncertainty_gated_foundation,0.460000,8,0.576566,0.009001,0.465976,0.012111,0.520887,0.002090,0.193119,0.002441,0.143296,0.004019,0.063709,0.000996,0.243138,0.000879,0.082095,0.000807,0.053375,0.000755,0.164194,0.002268,0.175950,0.002131,50
uncertainty_gated_foundation,0.460000,9,0.575944,0.009182,0.464294,0.012147,0.520163,0.002151,0.193679,0.002296,0.143377,0.003816,0.064340,0.000988,0.243109,0.000716,0.082357,0.000753,0.053211,0.000756,0.164910,0.002207,0.176650,0.002061,50
uncertainty_gated_foundation,0.600000,0,0.547367,0.010489,0.419324,0.013673,0.511914,0.002206,0.206176,0.002340,0.150072,0.003863,0.065971,0.001081,0.246705,0.000894,0.085442,0.000766,0.055850,0.000790,0.174885,0.002365,0.185623,0.002164,50
uncertainty_gated_foundation,0.600000,1,0.549385,0.009825,0.421462,0.013052,0.510576,0.002030,0.205190,0.002553,0.150198,0.003953,0.066123,0.000992,0.246910,0.000772,0.085396,0.000740,0.056034,0.000720,0.174624,0.002348,0.185257,0.002239,50
uncertainty_gated_foundation,0.600000,2,0.548048,0.009751,0.419690,0.013034,0.510451,0.002390,0.205681,0.002396,0.150510,0.003943,0.065743,0.001144,0.247118,0.000764,0.085833,0.000863,0.055908,0.000676,0.175177,0.002350,0.185420,0.002235,50
uncertainty_gated_foundation,0.600000,3,0.549604,0.010476,0.421480,0.013917,0.511231,0.002344,0.205743,0.002691,0.150116,0.003900,0.065943,0.001107,0.247068,0.000819,0.085836,0.000764,0.055921,0.000696,0.174994,0.002577,0.185480,0.002363,50
uncertainty_gated_foundation,0.600000,4,0.547987,0.010071,0.419170,0.013022,0.510394,0.002245,0.206236,0.002431,0.150538,0.003855,0.066117,0.000952,0.246667,0.000728,0.085341,0.000795,0.056485,0.000767,0.175206,0.002181,0.185821,0.002051,50
uncertainty_gated_foundation,0.600000,5,0.549006,0.009816,0.421046,0.013167,0.512024,0.002370,0.206139,0.002553,0.149655,0.003781,0.066143,0.001043,0.247284,0.000768,0.084975,0.000897,0.055951,0.000794,0.175002,0.002433,0.185529,0.002244,50
uncertainty_gated_foundation,0.600000,6,0.548728,0.009715,0.420294,0.013147,0.510547,0.002420,0.206375,0.002525,0.150210,0.003955,0.065527,0.001107,0.246814,0.000874,0.085202,0.000844,0.055974,0.000827,0.175116,0.002368,0.185448,0.002237,50
uncertainty_gated_foundation,0.600000,7,0.549284,0.010191,0.421453,0.013478,0.510596,0.002250,0.205150,0.002448,0.149986,0.003714,0.065718,0.001209,0.247115,0.000903,0.086143,0.000776,0.055927,0.000906,0.174386,0.002301,0.185091,0.002194,50
uncertainty_gated_foundation,0.600000,8,0.548187,0.009709,0.420347,0.013145,0.511283,0.002253,0.205663,0.002645,0.150307,0.004039,0.065645,0.001093,0.246598,0.000897,0.085793,0.000821,0.055917,0.000819,0.174746,0.002430,0.185302,0.002288,50
uncertainty_gated_foundation,0.600000,9,0.547565,0.009907,0.418665,0.013200,0.510559,0.002316,0.206223,0.002505,0.150388,0.003834,0.066276,0.001084,0.246569,0.000729,0.086054,0.000770,0.055753,0.000813,0.175463,0.002370,0.186002,0.002221,50
uncertainty_gated_foundation,0.740000,0,0.518014,0.011375,0.372710,0.014882,0.502309,0.002367,0.218720,0.002550,0.157083,0.003884,0.067925,0.001182,0.250179,0.000917,0.089140,0.000786,0.058391,0.000856,0.185448,0.002533,0.194985,0.002326,50
uncertainty_gated_foundation,0.740000,1,0.520033,0.010680,0.374848,0.014237,0.500972,0.002194,0.217734,0.002763,0.157209,0.003976,0.068077,0.001093,0.250384,0.000787,0.089093,0.000757,0.058575,0.000781,0.185187,0.002517,0.194620,0.002401,50
uncertainty_gated_foundation,0.740000,2,0.518695,0.010660,0.373076,0.014267,0.500847,0.002558,0.218225,0.002598,0.157521,0.003964,0.067697,0.001247,0.250592,0.000783,0.089530,0.000879,0.058449,0.000741,0.185740,0.002515,0.194782,0.002393,50
uncertainty_gated_foundation,0.740000,3,0.520251,0.011346,0.374866,0.015123,0.501626,0.002511,0.218287,0.002896,0.157127,0.003924,0.067897,0.001210,0.250542,0.000841,0.089533,0.000782,0.058462,0.000757,0.185557,0.002746,0.194842,0.002527,50
uncertainty_gated_foundation,0.740000,4,0.518634,0.010876,0.372556,0.014178,0.500789,0.002411,0.218779,0.002638,0.157549,0.003877,0.068071,0.001053,0.250141,0.000749,0.089038,0.000811,0.059026,0.000832,0.185769,0.002349,0.195183,0.002218,50
uncertainty_gated_foundation,0.740000,5,0.519654,0.010685,0.374432,0.014376,0.502420,0.002545,0.218683,0.002767,0.156666,0.003803,0.068096,0.001145,0.250758,0.000786,0.088672,0.000911,0.058493,0.000857,0.185565,0.002602,0.194891,0.002409,50
uncertainty_gated_foundation,0.740000,6,0.519375,0.010608,0.373680,0.014377,0.500943,0.002593,0.218918,0.002730,0.157221,0.003977,0.067481,0.001216,0.250288,0.000900,0.088899,0.000863,0.058515,0.000895,0.185679,0.002539,0.194810,0.002404,50
uncertainty_gated_foundation,0.740000,7,0.519931,0.011079,0.374839,0.014705,0.500991,0.002418,0.217694,0.002650,0.156997,0.003735,0.067672,0.001322,0.250589,0.000928,0.089840,0.000798,0.058469,0.000971,0.184948,0.002473,0.194453,0.002366,50
