cell_id,ablation,note,task,regime,split,seed,success_rate,utility,override_precision,unsafe_action_rate,tracking_error,damage_rate,latency_cost,calibration_error,abstention_rate,predicted_risk,realized_risk
7603,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,clean_deployment,2,0.764091,0.819798,0.654473,0.100544,0.112435,0.019991,0.173632,0.048925,0.067755,0.117455,0.093398
7604,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,clean_deployment,3,0.736365,0.783543,0.651311,0.105004,0.115184,0.023580,0.178798,0.052030,0.063425,0.123711,0.098784
7605,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,clean_deployment,4,0.731469,0.783927,0.650903,0.103439,0.113165,0.018296,0.178541,0.048330,0.063285,0.116455,0.093858
7606,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,clean_deployment,5,0.746269,0.799198,0.649229,0.101059,0.111526,0.017963,0.176846,0.054951,0.064995,0.119521,0.093354
7607,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,clean_deployment,6,0.744725,0.794632,0.649745,0.100634,0.116914,0.023201,0.177186,0.051433,0.065922,0.121391,0.096740
7608,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,clean_deployment,7,0.730309,0.781693,0.655463,0.107079,0.111359,0.020293,0.174137,0.048910,0.065605,0.119938,0.096471
7609,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,clean_deployment,8,0.739993,0.783781,0.652703,0.108449,0.117951,0.023282,0.177151,0.055130,0.068077,0.124731,0.101432
7610,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,clean_deployment,9,0.752671,0.806942,0.652553,0.099059,0.117234,0.018166,0.179844,0.050285,0.066402,0.118436,0.092927
7611,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_object,0,0.734234,0.774249,0.650907,0.111743,0.118595,0.024241,0.180136,0.052968,0.067543,0.129601,0.103322
7612,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_object,1,0.737104,0.775557,0.641823,0.111093,0.119170,0.021104,0.182874,0.052537,0.067206,0.128534,0.101239
7613,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_object,2,0.744434,0.791392,0.648351,0.105568,0.114988,0.019532,0.181792,0.052714,0.066628,0.124970,0.096787
7614,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_object,3,0.727224,0.769805,0.647253,0.109348,0.116780,0.020587,0.181448,0.053324,0.067941,0.124345,0.099718
7615,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_object,4,0.735536,0.775365,0.639819,0.108478,0.120135,0.019953,0.182144,0.053697,0.068443,0.126954,0.099737
7616,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_object,5,0.745796,0.787689,0.640047,0.104363,0.118010,0.024823,0.179963,0.051306,0.070616,0.126622,0.099689
7617,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_object,6,0.742156,0.787662,0.646983,0.106543,0.114981,0.019162,0.181600,0.054306,0.068571,0.125809,0.097326
7618,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_object,7,0.730366,0.774409,0.646047,0.105973,0.115527,0.022606,0.182748,0.052368,0.066201,0.126778,0.098821
7619,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_object,8,0.722486,0.762296,0.643971,0.108648,0.120173,0.024927,0.176247,0.053511,0.067296,0.130736,0.102679
7620,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_object,9,0.750666,0.791872,0.645801,0.107933,0.115590,0.023778,0.178737,0.057488,0.070368,0.126378,0.101377
7621,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_camera,0,0.724934,0.754939,0.646525,0.118107,0.121761,0.025614,0.184444,0.057701,0.071081,0.138614,0.108721
7622,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_camera,1,0.719508,0.751051,0.637633,0.111512,0.126178,0.026215,0.183747,0.052931,0.071966,0.135832,0.106017
7623,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_camera,2,0.719784,0.753385,0.641845,0.110752,0.125145,0.025294,0.184712,0.055291,0.071066,0.132319,0.105316
7624,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_camera,3,0.713838,0.749975,0.638131,0.112987,0.119422,0.019489,0.182661,0.053826,0.069899,0.130712,0.101499
7625,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_camera,4,0.722232,0.754940,0.645793,0.116662,0.124278,0.023047,0.179187,0.057115,0.070074,0.133858,0.106987
7626,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_camera,5,0.709608,0.743948,0.639199,0.112967,0.122917,0.021807,0.182954,0.053853,0.068654,0.131859,0.103608
7627,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_camera,6,0.717392,0.751396,0.636835,0.109562,0.124972,0.022096,0.184847,0.057023,0.071771,0.130013,0.103164
7628,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_camera,7,0.711522,0.745546,0.645739,0.116557,0.120838,0.021118,0.181458,0.058447,0.069001,0.135048,0.105301
7629,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_camera,8,0.723276,0.754585,0.640309,0.115752,0.126159,0.022254,0.180922,0.056438,0.068544,0.133815,0.106382
7630,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,heldout_camera,9,0.724222,0.766094,0.644113,0.108887,0.119342,0.019196,0.179649,0.053930,0.071309,0.126985,0.099362
7631,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,combined_stress,0,0.685904,0.701698,0.631255,0.126352,0.132437,0.023571,0.188193,0.057786,0.074756,0.145995,0.113858
7632,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,combined_stress,1,0.702776,0.723669,0.630643,0.119062,0.133588,0.023506,0.186858,0.057574,0.076711,0.142663,0.110536
7633,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,combined_stress,2,0.688186,0.711896,0.636157,0.121157,0.127788,0.023201,0.182165,0.058690,0.076063,0.142710,0.110289
7634,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,combined_stress,3,0.699658,0.723190,0.631231,0.118232,0.126748,0.020890,0.188025,0.063233,0.074371,0.142395,0.108134
7635,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,combined_stress,4,0.694458,0.710236,0.625915,0.125127,0.129238,0.023160,0.183408,0.062849,0.074068,0.144814,0.113239
7636,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,combined_stress,5,0.712254,0.735776,0.636817,0.121002,0.129134,0.022006,0.184999,0.059534,0.076091,0.142381,0.109970
7637,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,combined_stress,6,0.688280,0.704558,0.626227,0.126612,0.128899,0.021158,0.183834,0.060384,0.076563,0.146327,0.112272
7638,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,combined_stress,7,0.685470,0.702306,0.631753,0.124927,0.132995,0.023810,0.185255,0.060077,0.073748,0.145608,0.113847
7639,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,combined_stress,8,0.689476,0.708319,0.628969,0.120747,0.133016,0.023004,0.184804,0.062925,0.073068,0.145470,0.111890
7640,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,fov_escape_risk,combined_stress,9,0.697432,0.720113,0.636301,0.120582,0.132198,0.021019,0.187975,0.060433,0.073103,0.143879,0.110032
7641,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,clean_deployment,0,0.718737,0.751848,0.637755,0.110826,0.121974,0.027072,0.178030,0.056645,0.071396,0.133764,0.105928
7642,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,clean_deployment,1,0.741311,0.773589,0.634989,0.115541,0.120426,0.022075,0.177322,0.055369,0.069456,0.129977,0.104723
7643,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,clean_deployment,2,0.720295,0.756704,0.642861,0.110131,0.123024,0.024214,0.178106,0.057935,0.068394,0.131769,0.104401
7644,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,clean_deployment,3,0.716791,0.751263,0.636915,0.110481,0.120825,0.024743,0.183359,0.053069,0.070296,0.132030,0.103516
7645,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,clean_deployment,4,0.740089,0.777275,0.645051,0.113121,0.121170,0.022755,0.178235,0.053222,0.070701,0.130969,0.103733
7646,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,clean_deployment,5,0.735037,0.768360,0.639057,0.113021,0.121982,0.026635,0.176860,0.052793,0.071224,0.131455,0.106037
7647,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,clean_deployment,6,0.722791,0.757968,0.636585,0.109101,0.120385,0.025494,0.177332,0.057433,0.071879,0.130911,0.103977
7648,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,clean_deployment,7,0.716395,0.751422,0.640401,0.112716,0.122342,0.022266,0.182147,0.052941,0.072171,0.129049,0.103463
7649,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,clean_deployment,8,0.734319,0.768426,0.644859,0.114361,0.116649,0.025590,0.183198,0.056852,0.071099,0.131507,0.105631
7650,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,clean_deployment,9,0.719697,0.756260,0.634197,0.106086,0.122106,0.023448,0.183056,0.055465,0.070919,0.129800,0.101368
7651,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_object,0,0.734980,0.762062,0.637885,0.115531,0.124220,0.028422,0.183272,0.057278,0.072399,0.138507,0.109578
7652,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_object,1,0.717932,0.747636,0.637165,0.115066,0.120914,0.024825,0.182691,0.058785,0.072862,0.134386,0.106812
7653,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_object,2,0.729374,0.762654,0.637207,0.113351,0.121093,0.022009,0.179465,0.057305,0.074904,0.133187,0.104129
7654,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_object,3,0.704938,0.730060,0.630187,0.117251,0.121093,0.028785,0.180430,0.054197,0.073469,0.139534,0.109372
7655,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_object,4,0.710466,0.736390,0.634081,0.116221,0.120410,0.027995,0.184560,0.059131,0.071417,0.138964,0.109157
7656,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_object,5,0.701166,0.730425,0.629707,0.112071,0.123468,0.025485,0.180644,0.056390,0.073722,0.136394,0.105888
7657,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_object,6,0.715332,0.743396,0.639823,0.118956,0.121874,0.025540,0.184117,0.053920,0.071309,0.136274,0.108430
7658,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_object,7,0.716760,0.741448,0.638221,0.121096,0.121431,0.026557,0.182477,0.058939,0.070754,0.138622,0.110853
7659,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_object,8,0.714322,0.744037,0.640063,0.115971,0.127152,0.023814,0.184380,0.053754,0.072079,0.135761,0.107127
7660,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_object,9,0.704988,0.735084,0.640051,0.114876,0.123971,0.027320,0.179264,0.055793,0.072537,0.137158,0.108302
7661,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_camera,0,0.695785,0.710873,0.625535,0.123494,0.126718,0.028540,0.182119,0.061602,0.077975,0.146537,0.114797
7662,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_camera,1,0.705529,0.725136,0.630539,0.121574,0.127801,0.027641,0.181794,0.057189,0.076155,0.142512,0.112798
7663,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_camera,2,0.691627,0.707979,0.631739,0.125844,0.124395,0.029793,0.185072,0.056185,0.074887,0.147265,0.115166
7664,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_camera,3,0.703715,0.721216,0.633251,0.125429,0.125780,0.028923,0.184518,0.055929,0.073370,0.145598,0.114720
7665,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_camera,4,0.701609,0.724512,0.635093,0.118049,0.130175,0.028902,0.180956,0.055929,0.076332,0.143116,0.112133
7666,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_camera,5,0.701663,0.724102,0.632219,0.119339,0.125204,0.027167,0.184280,0.056207,0.077910,0.141356,0.110702
7667,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_camera,6,0.713311,0.735332,0.629561,0.119914,0.127838,0.022989,0.184005,0.059686,0.073642,0.140982,0.109761
7668,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_camera,7,0.695045,0.711137,0.624803,0.121889,0.129237,0.027529,0.185724,0.058087,0.075932,0.144729,0.113361
7669,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_camera,8,0.696859,0.714068,0.628421,0.124384,0.128888,0.024302,0.185072,0.058430,0.077462,0.146110,0.112672
7670,foundation_only_preference,trusts foundation policy too often,drawer_handle_alignment,compound_visual_geometry_shift,heldout_camera,9,0.711031,0.731240,0.633119,0.122679,0.130291,0.023312,0.182399,0.060975,0.075855,0.141746,0.112047
